Date,Calendar Year,Month Name,Month Number,Quarter,ID
03/04/1927,1927,April,4,Q2,9954
04/04/1927,1927,April,4,Q2,9955
05/04/1927,1927,April,4,Q2,9956
06/04/1927,1927,April,4,Q2,9957
07/04/1927,1927,April,4,Q2,9958
08/04/1927,1927,April,4,Q2,9959
09/04/1927,1927,April,4,Q2,9960
10/04/1927,1927,April,4,Q2,9961
11/04/1927,1927,April,4,Q2,9962
12/04/1927,1927,April,4,Q2,9963
13/04/1927,1927,April,4,Q2,9964
14/04/1927,1927,April,4,Q2,9965
15/04/1927,1927,April,4,Q2,9966
16/04/1927,1927,April,4,Q2,9967
17/04/1927,1927,April,4,Q2,9968
18/04/1927,1927,April,4,Q2,9969
19/04/1927,1927,April,4,Q2,9970
20/04/1927,1927,April,4,Q2,9971
21/04/1927,1927,April,4,Q2,9972
22/04/1927,1927,April,4,Q2,9973
23/04/1927,1927,April,4,Q2,9974
24/04/1927,1927,April,4,Q2,9975
25/04/1927,1927,April,4,Q2,9976
26/04/1927,1927,April,4,Q2,9977
27/04/1927,1927,April,4,Q2,9978
28/04/1927,1927,April,4,Q2,9979
29/04/1927,1927,April,4,Q2,9980
30/04/1927,1927,April,4,Q2,9981
01/04/1928,1928,April,4,Q2,10318
02/04/1928,1928,April,4,Q2,10319
03/04/1928,1928,April,4,Q2,10320
04/04/1928,1928,April,4,Q2,10321
05/04/1928,1928,April,4,Q2,10322
06/04/1928,1928,April,4,Q2,10323
07/04/1928,1928,April,4,Q2,10324
08/04/1928,1928,April,4,Q2,10325
09/04/1928,1928,April,4,Q2,10326
10/04/1928,1928,April,4,Q2,10327
11/04/1928,1928,April,4,Q2,10328
12/04/1928,1928,April,4,Q2,10329
13/04/1928,1928,April,4,Q2,10330
14/04/1928,1928,April,4,Q2,10331
15/04/1928,1928,April,4,Q2,10332
16/04/1928,1928,April,4,Q2,10333
17/04/1928,1928,April,4,Q2,10334
18/04/1928,1928,April,4,Q2,10335
19/04/1928,1928,April,4,Q2,10336
20/04/1928,1928,April,4,Q2,10337
21/04/1928,1928,April,4,Q2,10338
22/04/1928,1928,April,4,Q2,10339
23/04/1928,1928,April,4,Q2,10340
24/04/1928,1928,April,4,Q2,10341
25/04/1928,1928,April,4,Q2,10342
26/04/1928,1928,April,4,Q2,10343
27/04/1928,1928,April,4,Q2,10344
28/04/1928,1928,April,4,Q2,10345
29/04/1928,1928,April,4,Q2,10346
30/04/1928,1928,April,4,Q2,10347
01/04/1929,1929,April,4,Q2,10683
02/04/1929,1929,April,4,Q2,10684
03/04/1929,1929,April,4,Q2,10685
04/04/1929,1929,April,4,Q2,10686
05/04/1929,1929,April,4,Q2,10687
06/04/1929,1929,April,4,Q2,10688
07/04/1929,1929,April,4,Q2,10689
08/04/1929,1929,April,4,Q2,10690
09/04/1929,1929,April,4,Q2,10691
10/04/1929,1929,April,4,Q2,10692
11/04/1929,1929,April,4,Q2,10693
12/04/1929,1929,April,4,Q2,10694
13/04/1929,1929,April,4,Q2,10695
14/04/1929,1929,April,4,Q2,10696
15/04/1929,1929,April,4,Q2,10697
16/04/1929,1929,April,4,Q2,10698
17/04/1929,1929,April,4,Q2,10699
18/04/1929,1929,April,4,Q2,10700
19/04/1929,1929,April,4,Q2,10701
20/04/1929,1929,April,4,Q2,10702
21/04/1929,1929,April,4,Q2,10703
22/04/1929,1929,April,4,Q2,10704
23/04/1929,1929,April,4,Q2,10705
24/04/1929,1929,April,4,Q2,10706
25/04/1929,1929,April,4,Q2,10707
26/04/1929,1929,April,4,Q2,10708
27/04/1929,1929,April,4,Q2,10709
28/04/1929,1929,April,4,Q2,10710
29/04/1929,1929,April,4,Q2,10711
30/04/1929,1929,April,4,Q2,10712
01/04/1930,1930,April,4,Q2,11048
02/04/1930,1930,April,4,Q2,11049
03/04/1930,1930,April,4,Q2,11050
04/04/1930,1930,April,4,Q2,11051
05/04/1930,1930,April,4,Q2,11052
06/04/1930,1930,April,4,Q2,11053
07/04/1930,1930,April,4,Q2,11054
08/04/1930,1930,April,4,Q2,11055
09/04/1930,1930,April,4,Q2,11056
10/04/1930,1930,April,4,Q2,11057
11/04/1930,1930,April,4,Q2,11058
12/04/1930,1930,April,4,Q2,11059
13/04/1930,1930,April,4,Q2,11060
14/04/1930,1930,April,4,Q2,11061
15/04/1930,1930,April,4,Q2,11062
16/04/1930,1930,April,4,Q2,11063
17/04/1930,1930,April,4,Q2,11064
18/04/1930,1930,April,4,Q2,11065
19/04/1930,1930,April,4,Q2,11066
20/04/1930,1930,April,4,Q2,11067
21/04/1930,1930,April,4,Q2,11068
22/04/1930,1930,April,4,Q2,11069
23/04/1930,1930,April,4,Q2,11070
24/04/1930,1930,April,4,Q2,11071
25/04/1930,1930,April,4,Q2,11072
26/04/1930,1930,April,4,Q2,11073
27/04/1930,1930,April,4,Q2,11074
28/04/1930,1930,April,4,Q2,11075
29/04/1930,1930,April,4,Q2,11076
30/04/1930,1930,April,4,Q2,11077
01/04/1931,1931,April,4,Q2,11413
02/04/1931,1931,April,4,Q2,11414
03/04/1931,1931,April,4,Q2,11415
04/04/1931,1931,April,4,Q2,11416
05/04/1931,1931,April,4,Q2,11417
06/04/1931,1931,April,4,Q2,11418
07/04/1931,1931,April,4,Q2,11419
08/04/1931,1931,April,4,Q2,11420
09/04/1931,1931,April,4,Q2,11421
10/04/1931,1931,April,4,Q2,11422
11/04/1931,1931,April,4,Q2,11423
12/04/1931,1931,April,4,Q2,11424
13/04/1931,1931,April,4,Q2,11425
14/04/1931,1931,April,4,Q2,11426
15/04/1931,1931,April,4,Q2,11427
16/04/1931,1931,April,4,Q2,11428
17/04/1931,1931,April,4,Q2,11429
18/04/1931,1931,April,4,Q2,11430
19/04/1931,1931,April,4,Q2,11431
20/04/1931,1931,April,4,Q2,11432
21/04/1931,1931,April,4,Q2,11433
22/04/1931,1931,April,4,Q2,11434
23/04/1931,1931,April,4,Q2,11435
24/04/1931,1931,April,4,Q2,11436
25/04/1931,1931,April,4,Q2,11437
26/04/1931,1931,April,4,Q2,11438
27/04/1931,1931,April,4,Q2,11439
28/04/1931,1931,April,4,Q2,11440
29/04/1931,1931,April,4,Q2,11441
30/04/1931,1931,April,4,Q2,11442
01/04/1932,1932,April,4,Q2,11779
02/04/1932,1932,April,4,Q2,11780
03/04/1932,1932,April,4,Q2,11781
04/04/1932,1932,April,4,Q2,11782
05/04/1932,1932,April,4,Q2,11783
06/04/1932,1932,April,4,Q2,11784
07/04/1932,1932,April,4,Q2,11785
08/04/1932,1932,April,4,Q2,11786
09/04/1932,1932,April,4,Q2,11787
10/04/1932,1932,April,4,Q2,11788
11/04/1932,1932,April,4,Q2,11789
12/04/1932,1932,April,4,Q2,11790
13/04/1932,1932,April,4,Q2,11791
14/04/1932,1932,April,4,Q2,11792
15/04/1932,1932,April,4,Q2,11793
16/04/1932,1932,April,4,Q2,11794
17/04/1932,1932,April,4,Q2,11795
18/04/1932,1932,April,4,Q2,11796
19/04/1932,1932,April,4,Q2,11797
20/04/1932,1932,April,4,Q2,11798
21/04/1932,1932,April,4,Q2,11799
22/04/1932,1932,April,4,Q2,11800
23/04/1932,1932,April,4,Q2,11801
24/04/1932,1932,April,4,Q2,11802
25/04/1932,1932,April,4,Q2,11803
26/04/1932,1932,April,4,Q2,11804
27/04/1932,1932,April,4,Q2,11805
28/04/1932,1932,April,4,Q2,11806
29/04/1932,1932,April,4,Q2,11807
30/04/1932,1932,April,4,Q2,11808
01/04/1933,1933,April,4,Q2,12144
02/04/1933,1933,April,4,Q2,12145
03/04/1933,1933,April,4,Q2,12146
04/04/1933,1933,April,4,Q2,12147
05/04/1933,1933,April,4,Q2,12148
06/04/1933,1933,April,4,Q2,12149
07/04/1933,1933,April,4,Q2,12150
08/04/1933,1933,April,4,Q2,12151
09/04/1933,1933,April,4,Q2,12152
10/04/1933,1933,April,4,Q2,12153
11/04/1933,1933,April,4,Q2,12154
12/04/1933,1933,April,4,Q2,12155
13/04/1933,1933,April,4,Q2,12156
14/04/1933,1933,April,4,Q2,12157
15/04/1933,1933,April,4,Q2,12158
16/04/1933,1933,April,4,Q2,12159
17/04/1933,1933,April,4,Q2,12160
18/04/1933,1933,April,4,Q2,12161
19/04/1933,1933,April,4,Q2,12162
20/04/1933,1933,April,4,Q2,12163
21/04/1933,1933,April,4,Q2,12164
22/04/1933,1933,April,4,Q2,12165
23/04/1933,1933,April,4,Q2,12166
24/04/1933,1933,April,4,Q2,12167
25/04/1933,1933,April,4,Q2,12168
26/04/1933,1933,April,4,Q2,12169
27/04/1933,1933,April,4,Q2,12170
28/04/1933,1933,April,4,Q2,12171
29/04/1933,1933,April,4,Q2,12172
30/04/1933,1933,April,4,Q2,12173
01/04/1934,1934,April,4,Q2,12509
02/04/1934,1934,April,4,Q2,12510
03/04/1934,1934,April,4,Q2,12511
04/04/1934,1934,April,4,Q2,12512
05/04/1934,1934,April,4,Q2,12513
06/04/1934,1934,April,4,Q2,12514
07/04/1934,1934,April,4,Q2,12515
08/04/1934,1934,April,4,Q2,12516
09/04/1934,1934,April,4,Q2,12517
10/04/1934,1934,April,4,Q2,12518
11/04/1934,1934,April,4,Q2,12519
12/04/1934,1934,April,4,Q2,12520
13/04/1934,1934,April,4,Q2,12521
14/04/1934,1934,April,4,Q2,12522
15/04/1934,1934,April,4,Q2,12523
16/04/1934,1934,April,4,Q2,12524
17/04/1934,1934,April,4,Q2,12525
18/04/1934,1934,April,4,Q2,12526
19/04/1934,1934,April,4,Q2,12527
20/04/1934,1934,April,4,Q2,12528
21/04/1934,1934,April,4,Q2,12529
22/04/1934,1934,April,4,Q2,12530
23/04/1934,1934,April,4,Q2,12531
24/04/1934,1934,April,4,Q2,12532
25/04/1934,1934,April,4,Q2,12533
26/04/1934,1934,April,4,Q2,12534
27/04/1934,1934,April,4,Q2,12535
28/04/1934,1934,April,4,Q2,12536
29/04/1934,1934,April,4,Q2,12537
30/04/1934,1934,April,4,Q2,12538
01/04/1935,1935,April,4,Q2,12874
02/04/1935,1935,April,4,Q2,12875
03/04/1935,1935,April,4,Q2,12876
04/04/1935,1935,April,4,Q2,12877
05/04/1935,1935,April,4,Q2,12878
06/04/1935,1935,April,4,Q2,12879
07/04/1935,1935,April,4,Q2,12880
08/04/1935,1935,April,4,Q2,12881
09/04/1935,1935,April,4,Q2,12882
10/04/1935,1935,April,4,Q2,12883
11/04/1935,1935,April,4,Q2,12884
12/04/1935,1935,April,4,Q2,12885
13/04/1935,1935,April,4,Q2,12886
14/04/1935,1935,April,4,Q2,12887
15/04/1935,1935,April,4,Q2,12888
16/04/1935,1935,April,4,Q2,12889
17/04/1935,1935,April,4,Q2,12890
18/04/1935,1935,April,4,Q2,12891
19/04/1935,1935,April,4,Q2,12892
20/04/1935,1935,April,4,Q2,12893
21/04/1935,1935,April,4,Q2,12894
22/04/1935,1935,April,4,Q2,12895
23/04/1935,1935,April,4,Q2,12896
24/04/1935,1935,April,4,Q2,12897
25/04/1935,1935,April,4,Q2,12898
26/04/1935,1935,April,4,Q2,12899
27/04/1935,1935,April,4,Q2,12900
28/04/1935,1935,April,4,Q2,12901
29/04/1935,1935,April,4,Q2,12902
30/04/1935,1935,April,4,Q2,12903
01/04/1936,1936,April,4,Q2,13240
02/04/1936,1936,April,4,Q2,13241
03/04/1936,1936,April,4,Q2,13242
04/04/1936,1936,April,4,Q2,13243
05/04/1936,1936,April,4,Q2,13244
06/04/1936,1936,April,4,Q2,13245
07/04/1936,1936,April,4,Q2,13246
08/04/1936,1936,April,4,Q2,13247
09/04/1936,1936,April,4,Q2,13248
10/04/1936,1936,April,4,Q2,13249
11/04/1936,1936,April,4,Q2,13250
12/04/1936,1936,April,4,Q2,13251
13/04/1936,1936,April,4,Q2,13252
14/04/1936,1936,April,4,Q2,13253
15/04/1936,1936,April,4,Q2,13254
16/04/1936,1936,April,4,Q2,13255
17/04/1936,1936,April,4,Q2,13256
18/04/1936,1936,April,4,Q2,13257
19/04/1936,1936,April,4,Q2,13258
20/04/1936,1936,April,4,Q2,13259
21/04/1936,1936,April,4,Q2,13260
22/04/1936,1936,April,4,Q2,13261
23/04/1936,1936,April,4,Q2,13262
24/04/1936,1936,April,4,Q2,13263
25/04/1936,1936,April,4,Q2,13264
26/04/1936,1936,April,4,Q2,13265
27/04/1936,1936,April,4,Q2,13266
28/04/1936,1936,April,4,Q2,13267
29/04/1936,1936,April,4,Q2,13268
30/04/1936,1936,April,4,Q2,13269
01/04/1937,1937,April,4,Q2,13605
02/04/1937,1937,April,4,Q2,13606
03/04/1937,1937,April,4,Q2,13607
04/04/1937,1937,April,4,Q2,13608
05/04/1937,1937,April,4,Q2,13609
06/04/1937,1937,April,4,Q2,13610
07/04/1937,1937,April,4,Q2,13611
08/04/1937,1937,April,4,Q2,13612
09/04/1937,1937,April,4,Q2,13613
10/04/1937,1937,April,4,Q2,13614
11/04/1937,1937,April,4,Q2,13615
12/04/1937,1937,April,4,Q2,13616
13/04/1937,1937,April,4,Q2,13617
14/04/1937,1937,April,4,Q2,13618
15/04/1937,1937,April,4,Q2,13619
16/04/1937,1937,April,4,Q2,13620
17/04/1937,1937,April,4,Q2,13621
18/04/1937,1937,April,4,Q2,13622
19/04/1937,1937,April,4,Q2,13623
20/04/1937,1937,April,4,Q2,13624
21/04/1937,1937,April,4,Q2,13625
22/04/1937,1937,April,4,Q2,13626
23/04/1937,1937,April,4,Q2,13627
24/04/1937,1937,April,4,Q2,13628
25/04/1937,1937,April,4,Q2,13629
26/04/1937,1937,April,4,Q2,13630
27/04/1937,1937,April,4,Q2,13631
28/04/1937,1937,April,4,Q2,13632
29/04/1937,1937,April,4,Q2,13633
30/04/1937,1937,April,4,Q2,13634
01/04/1938,1938,April,4,Q2,13970
02/04/1938,1938,April,4,Q2,13971
03/04/1938,1938,April,4,Q2,13972
04/04/1938,1938,April,4,Q2,13973
05/04/1938,1938,April,4,Q2,13974
06/04/1938,1938,April,4,Q2,13975
07/04/1938,1938,April,4,Q2,13976
08/04/1938,1938,April,4,Q2,13977
09/04/1938,1938,April,4,Q2,13978
10/04/1938,1938,April,4,Q2,13979
11/04/1938,1938,April,4,Q2,13980
12/04/1938,1938,April,4,Q2,13981
13/04/1938,1938,April,4,Q2,13982
14/04/1938,1938,April,4,Q2,13983
15/04/1938,1938,April,4,Q2,13984
16/04/1938,1938,April,4,Q2,13985
17/04/1938,1938,April,4,Q2,13986
18/04/1938,1938,April,4,Q2,13987
19/04/1938,1938,April,4,Q2,13988
20/04/1938,1938,April,4,Q2,13989
21/04/1938,1938,April,4,Q2,13990
22/04/1938,1938,April,4,Q2,13991
23/04/1938,1938,April,4,Q2,13992
24/04/1938,1938,April,4,Q2,13993
25/04/1938,1938,April,4,Q2,13994
26/04/1938,1938,April,4,Q2,13995
27/04/1938,1938,April,4,Q2,13996
28/04/1938,1938,April,4,Q2,13997
29/04/1938,1938,April,4,Q2,13998
30/04/1938,1938,April,4,Q2,13999
01/04/1939,1939,April,4,Q2,14335
02/04/1939,1939,April,4,Q2,14336
03/04/1939,1939,April,4,Q2,14337
04/04/1939,1939,April,4,Q2,14338
05/04/1939,1939,April,4,Q2,14339
06/04/1939,1939,April,4,Q2,14340
07/04/1939,1939,April,4,Q2,14341
08/04/1939,1939,April,4,Q2,14342
09/04/1939,1939,April,4,Q2,14343
10/04/1939,1939,April,4,Q2,14344
11/04/1939,1939,April,4,Q2,14345
12/04/1939,1939,April,4,Q2,14346
13/04/1939,1939,April,4,Q2,14347
14/04/1939,1939,April,4,Q2,14348
15/04/1939,1939,April,4,Q2,14349
16/04/1939,1939,April,4,Q2,14350
17/04/1939,1939,April,4,Q2,14351
18/04/1939,1939,April,4,Q2,14352
19/04/1939,1939,April,4,Q2,14353
20/04/1939,1939,April,4,Q2,14354
21/04/1939,1939,April,4,Q2,14355
22/04/1939,1939,April,4,Q2,14356
23/04/1939,1939,April,4,Q2,14357
24/04/1939,1939,April,4,Q2,14358
25/04/1939,1939,April,4,Q2,14359
26/04/1939,1939,April,4,Q2,14360
27/04/1939,1939,April,4,Q2,14361
28/04/1939,1939,April,4,Q2,14362
29/04/1939,1939,April,4,Q2,14363
30/04/1939,1939,April,4,Q2,14364
01/04/1940,1940,April,4,Q2,14701
02/04/1940,1940,April,4,Q2,14702
03/04/1940,1940,April,4,Q2,14703
04/04/1940,1940,April,4,Q2,14704
05/04/1940,1940,April,4,Q2,14705
06/04/1940,1940,April,4,Q2,14706
07/04/1940,1940,April,4,Q2,14707
08/04/1940,1940,April,4,Q2,14708
09/04/1940,1940,April,4,Q2,14709
10/04/1940,1940,April,4,Q2,14710
11/04/1940,1940,April,4,Q2,14711
12/04/1940,1940,April,4,Q2,14712
13/04/1940,1940,April,4,Q2,14713
14/04/1940,1940,April,4,Q2,14714
15/04/1940,1940,April,4,Q2,14715
16/04/1940,1940,April,4,Q2,14716
17/04/1940,1940,April,4,Q2,14717
18/04/1940,1940,April,4,Q2,14718
19/04/1940,1940,April,4,Q2,14719
20/04/1940,1940,April,4,Q2,14720
21/04/1940,1940,April,4,Q2,14721
22/04/1940,1940,April,4,Q2,14722
23/04/1940,1940,April,4,Q2,14723
24/04/1940,1940,April,4,Q2,14724
25/04/1940,1940,April,4,Q2,14725
26/04/1940,1940,April,4,Q2,14726
27/04/1940,1940,April,4,Q2,14727
28/04/1940,1940,April,4,Q2,14728
29/04/1940,1940,April,4,Q2,14729
30/04/1940,1940,April,4,Q2,14730
01/04/1941,1941,April,4,Q2,15066
02/04/1941,1941,April,4,Q2,15067
03/04/1941,1941,April,4,Q2,15068
04/04/1941,1941,April,4,Q2,15069
05/04/1941,1941,April,4,Q2,15070
06/04/1941,1941,April,4,Q2,15071
07/04/1941,1941,April,4,Q2,15072
08/04/1941,1941,April,4,Q2,15073
09/04/1941,1941,April,4,Q2,15074
10/04/1941,1941,April,4,Q2,15075
11/04/1941,1941,April,4,Q2,15076
12/04/1941,1941,April,4,Q2,15077
13/04/1941,1941,April,4,Q2,15078
14/04/1941,1941,April,4,Q2,15079
15/04/1941,1941,April,4,Q2,15080
16/04/1941,1941,April,4,Q2,15081
17/04/1941,1941,April,4,Q2,15082
18/04/1941,1941,April,4,Q2,15083
19/04/1941,1941,April,4,Q2,15084
20/04/1941,1941,April,4,Q2,15085
21/04/1941,1941,April,4,Q2,15086
22/04/1941,1941,April,4,Q2,15087
23/04/1941,1941,April,4,Q2,15088
24/04/1941,1941,April,4,Q2,15089
25/04/1941,1941,April,4,Q2,15090
26/04/1941,1941,April,4,Q2,15091
27/04/1941,1941,April,4,Q2,15092
28/04/1941,1941,April,4,Q2,15093
29/04/1941,1941,April,4,Q2,15094
30/04/1941,1941,April,4,Q2,15095
01/04/1942,1942,April,4,Q2,15431
02/04/1942,1942,April,4,Q2,15432
03/04/1942,1942,April,4,Q2,15433
04/04/1942,1942,April,4,Q2,15434
05/04/1942,1942,April,4,Q2,15435
06/04/1942,1942,April,4,Q2,15436
07/04/1942,1942,April,4,Q2,15437
08/04/1942,1942,April,4,Q2,15438
09/04/1942,1942,April,4,Q2,15439
10/04/1942,1942,April,4,Q2,15440
11/04/1942,1942,April,4,Q2,15441
12/04/1942,1942,April,4,Q2,15442
13/04/1942,1942,April,4,Q2,15443
14/04/1942,1942,April,4,Q2,15444
15/04/1942,1942,April,4,Q2,15445
16/04/1942,1942,April,4,Q2,15446
17/04/1942,1942,April,4,Q2,15447
18/04/1942,1942,April,4,Q2,15448
19/04/1942,1942,April,4,Q2,15449
20/04/1942,1942,April,4,Q2,15450
21/04/1942,1942,April,4,Q2,15451
22/04/1942,1942,April,4,Q2,15452
23/04/1942,1942,April,4,Q2,15453
24/04/1942,1942,April,4,Q2,15454
25/04/1942,1942,April,4,Q2,15455
26/04/1942,1942,April,4,Q2,15456
27/04/1942,1942,April,4,Q2,15457
28/04/1942,1942,April,4,Q2,15458
29/04/1942,1942,April,4,Q2,15459
30/04/1942,1942,April,4,Q2,15460
01/04/1943,1943,April,4,Q2,15796
02/04/1943,1943,April,4,Q2,15797
03/04/1943,1943,April,4,Q2,15798
04/04/1943,1943,April,4,Q2,15799
05/04/1943,1943,April,4,Q2,15800
06/04/1943,1943,April,4,Q2,15801
07/04/1943,1943,April,4,Q2,15802
08/04/1943,1943,April,4,Q2,15803
09/04/1943,1943,April,4,Q2,15804
10/04/1943,1943,April,4,Q2,15805
11/04/1943,1943,April,4,Q2,15806
12/04/1943,1943,April,4,Q2,15807
13/04/1943,1943,April,4,Q2,15808
14/04/1943,1943,April,4,Q2,15809
15/04/1943,1943,April,4,Q2,15810
16/04/1943,1943,April,4,Q2,15811
17/04/1943,1943,April,4,Q2,15812
18/04/1943,1943,April,4,Q2,15813
19/04/1943,1943,April,4,Q2,15814
20/04/1943,1943,April,4,Q2,15815
21/04/1943,1943,April,4,Q2,15816
22/04/1943,1943,April,4,Q2,15817
23/04/1943,1943,April,4,Q2,15818
24/04/1943,1943,April,4,Q2,15819
25/04/1943,1943,April,4,Q2,15820
26/04/1943,1943,April,4,Q2,15821
27/04/1943,1943,April,4,Q2,15822
28/04/1943,1943,April,4,Q2,15823
29/04/1943,1943,April,4,Q2,15824
30/04/1943,1943,April,4,Q2,15825
01/04/1944,1944,April,4,Q2,16162
02/04/1944,1944,April,4,Q2,16163
03/04/1944,1944,April,4,Q2,16164
04/04/1944,1944,April,4,Q2,16165
05/04/1944,1944,April,4,Q2,16166
06/04/1944,1944,April,4,Q2,16167
07/04/1944,1944,April,4,Q2,16168
08/04/1944,1944,April,4,Q2,16169
09/04/1944,1944,April,4,Q2,16170
10/04/1944,1944,April,4,Q2,16171
11/04/1944,1944,April,4,Q2,16172
12/04/1944,1944,April,4,Q2,16173
13/04/1944,1944,April,4,Q2,16174
14/04/1944,1944,April,4,Q2,16175
15/04/1944,1944,April,4,Q2,16176
16/04/1944,1944,April,4,Q2,16177
17/04/1944,1944,April,4,Q2,16178
18/04/1944,1944,April,4,Q2,16179
19/04/1944,1944,April,4,Q2,16180
20/04/1944,1944,April,4,Q2,16181
21/04/1944,1944,April,4,Q2,16182
22/04/1944,1944,April,4,Q2,16183
23/04/1944,1944,April,4,Q2,16184
24/04/1944,1944,April,4,Q2,16185
25/04/1944,1944,April,4,Q2,16186
26/04/1944,1944,April,4,Q2,16187
27/04/1944,1944,April,4,Q2,16188
28/04/1944,1944,April,4,Q2,16189
29/04/1944,1944,April,4,Q2,16190
30/04/1944,1944,April,4,Q2,16191
01/04/1945,1945,April,4,Q2,16527
02/04/1945,1945,April,4,Q2,16528
03/04/1945,1945,April,4,Q2,16529
04/04/1945,1945,April,4,Q2,16530
05/04/1945,1945,April,4,Q2,16531
06/04/1945,1945,April,4,Q2,16532
07/04/1945,1945,April,4,Q2,16533
08/04/1945,1945,April,4,Q2,16534
09/04/1945,1945,April,4,Q2,16535
10/04/1945,1945,April,4,Q2,16536
11/04/1945,1945,April,4,Q2,16537
12/04/1945,1945,April,4,Q2,16538
13/04/1945,1945,April,4,Q2,16539
14/04/1945,1945,April,4,Q2,16540
15/04/1945,1945,April,4,Q2,16541
16/04/1945,1945,April,4,Q2,16542
17/04/1945,1945,April,4,Q2,16543
18/04/1945,1945,April,4,Q2,16544
19/04/1945,1945,April,4,Q2,16545
20/04/1945,1945,April,4,Q2,16546
21/04/1945,1945,April,4,Q2,16547
22/04/1945,1945,April,4,Q2,16548
23/04/1945,1945,April,4,Q2,16549
24/04/1945,1945,April,4,Q2,16550
25/04/1945,1945,April,4,Q2,16551
26/04/1945,1945,April,4,Q2,16552
27/04/1945,1945,April,4,Q2,16553
28/04/1945,1945,April,4,Q2,16554
29/04/1945,1945,April,4,Q2,16555
30/04/1945,1945,April,4,Q2,16556
01/04/1946,1946,April,4,Q2,16892
02/04/1946,1946,April,4,Q2,16893
03/04/1946,1946,April,4,Q2,16894
04/04/1946,1946,April,4,Q2,16895
05/04/1946,1946,April,4,Q2,16896
06/04/1946,1946,April,4,Q2,16897
07/04/1946,1946,April,4,Q2,16898
08/04/1946,1946,April,4,Q2,16899
09/04/1946,1946,April,4,Q2,16900
10/04/1946,1946,April,4,Q2,16901
11/04/1946,1946,April,4,Q2,16902
12/04/1946,1946,April,4,Q2,16903
13/04/1946,1946,April,4,Q2,16904
14/04/1946,1946,April,4,Q2,16905
15/04/1946,1946,April,4,Q2,16906
16/04/1946,1946,April,4,Q2,16907
17/04/1946,1946,April,4,Q2,16908
18/04/1946,1946,April,4,Q2,16909
19/04/1946,1946,April,4,Q2,16910
20/04/1946,1946,April,4,Q2,16911
21/04/1946,1946,April,4,Q2,16912
22/04/1946,1946,April,4,Q2,16913
23/04/1946,1946,April,4,Q2,16914
24/04/1946,1946,April,4,Q2,16915
25/04/1946,1946,April,4,Q2,16916
26/04/1946,1946,April,4,Q2,16917
27/04/1946,1946,April,4,Q2,16918
28/04/1946,1946,April,4,Q2,16919
29/04/1946,1946,April,4,Q2,16920
30/04/1946,1946,April,4,Q2,16921
01/04/1947,1947,April,4,Q2,17257
02/04/1947,1947,April,4,Q2,17258
03/04/1947,1947,April,4,Q2,17259
04/04/1947,1947,April,4,Q2,17260
05/04/1947,1947,April,4,Q2,17261
06/04/1947,1947,April,4,Q2,17262
07/04/1947,1947,April,4,Q2,17263
08/04/1947,1947,April,4,Q2,17264
09/04/1947,1947,April,4,Q2,17265
10/04/1947,1947,April,4,Q2,17266
11/04/1947,1947,April,4,Q2,17267
12/04/1947,1947,April,4,Q2,17268
13/04/1947,1947,April,4,Q2,17269
14/04/1947,1947,April,4,Q2,17270
15/04/1947,1947,April,4,Q2,17271
16/04/1947,1947,April,4,Q2,17272
17/04/1947,1947,April,4,Q2,17273
18/04/1947,1947,April,4,Q2,17274
19/04/1947,1947,April,4,Q2,17275
20/04/1947,1947,April,4,Q2,17276
21/04/1947,1947,April,4,Q2,17277
22/04/1947,1947,April,4,Q2,17278
23/04/1947,1947,April,4,Q2,17279
24/04/1947,1947,April,4,Q2,17280
25/04/1947,1947,April,4,Q2,17281
26/04/1947,1947,April,4,Q2,17282
27/04/1947,1947,April,4,Q2,17283
28/04/1947,1947,April,4,Q2,17284
29/04/1947,1947,April,4,Q2,17285
30/04/1947,1947,April,4,Q2,17286
01/04/1948,1948,April,4,Q2,17623
02/04/1948,1948,April,4,Q2,17624
03/04/1948,1948,April,4,Q2,17625
04/04/1948,1948,April,4,Q2,17626
05/04/1948,1948,April,4,Q2,17627
06/04/1948,1948,April,4,Q2,17628
07/04/1948,1948,April,4,Q2,17629
08/04/1948,1948,April,4,Q2,17630
09/04/1948,1948,April,4,Q2,17631
10/04/1948,1948,April,4,Q2,17632
11/04/1948,1948,April,4,Q2,17633
12/04/1948,1948,April,4,Q2,17634
13/04/1948,1948,April,4,Q2,17635
14/04/1948,1948,April,4,Q2,17636
15/04/1948,1948,April,4,Q2,17637
16/04/1948,1948,April,4,Q2,17638
17/04/1948,1948,April,4,Q2,17639
18/04/1948,1948,April,4,Q2,17640
19/04/1948,1948,April,4,Q2,17641
20/04/1948,1948,April,4,Q2,17642
21/04/1948,1948,April,4,Q2,17643
22/04/1948,1948,April,4,Q2,17644
23/04/1948,1948,April,4,Q2,17645
24/04/1948,1948,April,4,Q2,17646
25/04/1948,1948,April,4,Q2,17647
26/04/1948,1948,April,4,Q2,17648
27/04/1948,1948,April,4,Q2,17649
28/04/1948,1948,April,4,Q2,17650
29/04/1948,1948,April,4,Q2,17651
30/04/1948,1948,April,4,Q2,17652
01/04/1949,1949,April,4,Q2,17988
02/04/1949,1949,April,4,Q2,17989
03/04/1949,1949,April,4,Q2,17990
04/04/1949,1949,April,4,Q2,17991
05/04/1949,1949,April,4,Q2,17992
06/04/1949,1949,April,4,Q2,17993
07/04/1949,1949,April,4,Q2,17994
